id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
430528,ID-0267,small_airport,"Waniyok Airport",-4.21672,139.42436,6440,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Waniyok,0,,,,,,,,50,2022-10-17T12:03:39+00:00
311640,ID-0162,small_airport,"Wolo Airstrip",-3.8505,138.8603,5870,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Wolo,0,,,,WOL,,,WT68,50,2022-10-02T00:04:50+00:00
3275,WI1G,small_airport,"Gading Wonosari Airport",-7.916590213775635,110.56400299072266,702,AS,Indonesia,ID,Yogyakarta,ID-YO,YO,"Wonosari-Java Island",0,WI1G,,,WI1G,,,,50,2008-08-22T18:32:57+00:00
41441,WAMU,small_airport,"Wuasa Airport",-1.4249999523162842,120.31639099121094,1,AS,Indonesia,ID,"Sulawesi Tengah (Central Sulawesi)",ID-ST,ST,"Wuasa-Celebes Island",0,WAMU,,,,,,,50,2008-08-22T18:33:56+00:00
311641,ID-0163,small_airport,"Wunin Airstrip",-3.650771,138.554313,5385,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Wunin,0,,,,WUN,,,WT70,50,2022-10-03T19:40:50+00:00
311643,ID-0164,small_airport,"Yaniruma Airstrip",-5.4206,139.8197,155,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Yaniruma,0,,,,,,,WT71,50,2022-10-03T18:00:08+00:00
329620,ID-0180,small_airport,"Yaosakor Airstrip",-5.603899,138.46525,10,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Yaosakor,0,WRMJ,,,YAO,,,,50,2024-10-14T21:07:21+00:00
311647,ID-0166,small_airport,"Yigi Airstrip",-4.228468,138.393778,6100,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Yigi,0,,,,YIG,,,WT74,50,2022-10-02T12:13:57+00:00
430369,ID-0250,small_airport,"Yobesorum Airstrip",-4.285211,140.026433,3414,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Yobesorum,0,,,,,,,"WXR8, Eipomek Valley",50,2022-10-06T14:34:31+00:00
311649,ID-0167,small_airport,"Yogosem Airstrip",-4.247695,139.168977,8200,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Yogosem,0,,,,,,,WT75,50,2022-10-02T00:18:17+00:00
354227,ID-0229,small_airport,"Zotadi Airstrip",-3.67449,136.56833,5160,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Zotadi,0,,,,,,,"Intan Jaya",50,2022-10-01T23:04:20+00:00
311869,ID-0170,closed,"Kangean Island Airport (planned)",-6.86,115.299,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Arjasa,0,,,,,,,,0,2021-06-01T17:48:08+00:00
345105,ID-0184,heliport,"Arjasa Laok Heliport",-6.87013,115.2864,75,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Arjasa,0,,,,,,,,0,2021-06-01T17:42:24+00:00
505522,ID-0275,heliport,"balikpapan helipad",-1.281721,116.814587,,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,Balikpapan,0,,,,,,,,0,2022-12-15T22:37:39+00:00
347151,ID-0188,heliport,"Aceh Indonesian National Police Headquarters Heliport",5.57766,95.34874,16,AS,Indonesia,ID,Aceh,ID-AC,AC,"Banda Aceh",0,,,,,,,,0,2021-08-20T17:14:08+00:00
311168,ID-0140,heliport,"Santosa Hospital Helipad",-6.915161,107.600124,2430,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Bandung,0,,,,,,,,0,2014-03-02T16:13:59+00:00
517550,ID-0283,heliport,"Batam Police Heliport",1.161152,104.121119,115,AS,Indonesia,ID,"Kepulauan Riau (Riau Islands)",ID-KR,KR,Batam,0,,,,,,,,0,2024-08-21T15:52:48+00:00
337306,ID-0182,heliport,"Pemping Helipad",1.103007,103.797455,95,AS,Indonesia,ID,"Kepulauan Riau (Riau Islands)",ID-KR,KR,"Batam City",0,,,,,,,,0,2024-08-21T15:59:35+00:00
302358,ID-0019,heliport,"Paiton Power Helipad",-7.7169054,113.597366,5,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Bhinar,0,,,,PRO,,,,0,2012-10-23T22:26:46+00:00
348330,ID-0192,closed,"Sorido Airfield",-1.17363,136.05894,,AS,Indonesia,ID,Papua,ID-PA,PA,Biak,0,,,,,,,,0,2021-10-05T11:11:27+00:00
356432,ID-0241,closed,"Gorda Airfield",-6.14007,106.34389,,AS,Indonesia,ID,Banten,ID-BT,BT,Binuang,0,,,,,,,,0,2022-08-31T11:08:56+00:00
430481,ID-0253,closed,"bontang selatan aerodrome",0.034898,117.478783,,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Bontang selatan",0,,,,,,,,0,2022-10-13T07:22:25+00:00
46593,ID-0014,heliport,"Mason Sky Tours Heliport",-8.718024,115.205471,20,AS,Indonesia,ID,Bali,ID-BA,BA,Denpasar,0,,,,,,,"BAT Private Helipad",0,2025-02-21T10:00:42+00:00
46597,ID-0016,heliport,"Grand Inna Bali Beach Heliport",-8.676952,115.265071,3,AS,Indonesia,ID,Bali,ID-BA,BA,Denpasar,0,,,,,,,,0,2025-02-21T10:04:50+00:00
593336,ID-0305,heliport,"SGi Benoa Heliport",-8.72649,115.21595,7,AS,Indonesia,ID,Bali,ID-BA,BA,Denpasar,0,,,,,,,,0,2025-02-21T10:15:59+00:00
429972,ID-0245,heliport,"Garongkong Heliport",-4.37642,119.61364,,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,Garongkong,0,,,,,,,,0,2022-09-19T16:28:57+00:00
593348,ID-0311,heliport,"Menjangan Dynasty Resort Heliport",-8.13452,114.56342,49,AS,Indonesia,ID,Bali,ID-BA,BA,"Gerokgak, Buleleng",0,,,,,,,,0,2025-02-21T11:15:46+00:00
354279,ID-0231,closed,"Kemayoran Airport",-6.147222,106.85,12,AS,Indonesia,ID,"Jakarta Raya",ID-JK,JK,Jakarta,0,,,,,,https://en.wikipedia.org/wiki/Kemayoran_Airport,"JKT, WIID",0,2022-05-06T16:06:48+00:00
356384,ID-0239,heliport,"Jatimulyo Air Force Heliport",-8.27823,113.2216,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Jatimulyo,0,,,,,,,,0,2022-08-29T10:52:01+00:00
505611,ID-0276,closed,"Kayuadi Airport",-6.857407,120.797467,43,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,Kayuadi,0,,,,,,,"Taka Bonerate, Takabonerate",0,2022-12-19T15:22:51+00:00
593334,ID-0274,heliport,"InterContinental Bali Heliport",-8.7776,115.16827,23,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:11:14+00:00
593335,ID-0304,heliport,"Fly Bali Heliport",-8.83996,115.16181,367,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:14:23+00:00
593337,ID-0306,heliport,"Balicopter Klapa Helicopter Landing Area",-8.80247,115.12569,157,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:19:16+00:00
593338,ID-0307,heliport,"JAG Heliport",-8.83107,115.20812,210,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:20:42+00:00
593341,ID-0308,heliport,"Nusa Dua Heliport",-8.80159,115.23846,7,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:22:59+00:00
593332,ID-0011,heliport,"Siloam Hospital Denpasar Heliport",-8.71527,115.18479,,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta, Badung",0,,,,,,,,0,2025-02-21T09:55:11+00:00
356383,ID-0238,heliport,"Pandanwangi Air Force Heliport",-8.263041,113.192074,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Lumajang,0,,,,,,,,0,2022-08-29T10:51:38+00:00
41496,ID-0007,heliport,"Malinau Heliport",3.55264,116.6256,86,AS,Indonesia,ID,"Kalimantan Utara (North Kalimantan)",ID-KU,KU,"Malinau-Borneo Island",0,,,,,,,,0,2016-01-14T15:40:53+00:00
593376,ID-0316,heliport,"Palasari Heliport",-8.25544,114.54499,206,AS,Indonesia,ID,Bali,ID-BA,BA,"Melaya, Jembrana",0,,,,,,,,0,2025-02-21T22:21:47+00:00
593344,ID-0310,heliport,"Nusa Lembongan Heliport",-8.68446,115.44672,200,AS,Indonesia,ID,Bali,ID-BA,BA,"Nusa Penida, Klungkung",0,,,,,,,,0,2025-02-21T10:27:38+00:00
593375,ID-0315,heliport,"Sunset Yoga Helipad Gili Trawangan",-8.36163,116.03464,3,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Pemanang, Lombok Utara",0,,,,,,,,0,2025-02-21T22:15:24+00:00
593378,ID-0318,heliport,"PT Bumi Suksesindo Heliport",-8.60175,114.03169,39,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Pesanggaran, Banyuwangi",0,,,,,,,,0,2025-02-21T22:27:02+00:00
593373,ID-0313,heliport,"Mandalika International Circuit Heliport",-8.89364,116.30298,41,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Pujut, Lombok Tengah",0,,,,,,,,0,2025-02-21T22:08:23+00:00
302359,ID-0020,heliport,"Karyadibya Helipad",-7.76384709931,112.737796605,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Purwosari,0,,,,,,,,0,2012-11-24T18:48:57+00:00
302360,ID-0021,heliport,"Pandaan Helipad",-7.7683326,112.7391373,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Purwosari,0,,,,UNK,,,,0,2012-11-24T18:49:16+00:00
345106,ID-0185,heliport,"Pertamina Heliport",-7.15784,115.78948,20,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Sapeken,0,,,,,,,,0,2025-02-21T22:17:24+00:00
593333,ID-0169,heliport,"Tamblang Dam Heliport",-8.12832,115.17807,676,AS,Indonesia,ID,Bali,ID-BA,BA,"Sawan, Buleleng",0,,,,,,,,0,2025-02-21T10:09:01+00:00
316780,ID-0018,closed,"Selaru Airstrip",-8.256,130.842,20,AS,Indonesia,ID,Maluku,ID-MA,MA,"Selaru Island",0,,,,,,,Lingat,0,2016-01-23T00:28:03+00:00
354206,ID-0221,closed,"Hollandia Airfield",-2.561139,140.479302,331,AS,Indonesia,ID,Papua,ID-PA,PA,Sentani,0,,,,,,,,0,2022-10-17T11:06:01+00:00
430515,ID-0254,closed,"Cyclops Airfield",-2.57347,140.52553,,AS,Indonesia,ID,Papua,ID-PA,PA,Sentani,0,,,,,,,,0,2022-10-17T11:05:24+00:00
342202,ID-0183,heliport,"Landasan Heliport",-6.14067,106.1983,89,AS,Indonesia,ID,Banten,ID-BT,BT,Serang,0,,,,,,,,0,2021-03-18T15:55:25+00:00
347113,ID-0187,heliport,"Amandaratu Heliport",-7.37058,106.48564,112,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Sukabumi,0,,,,,,,,0,2021-08-18T17:57:11+00:00
535822,ID-0294,closed,"Tabanio Airfield",-3.76366,114.60923,,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,Tabanio,0,,,,,,,,0,2024-07-02T14:22:27+00:00
353599,ID-0132,heliport,"Tahuna Heliport",3.60957,125.50709,43,AS,Indonesia,ID,"Sulawesi Utara (North Sulawesi)",ID-SA,SA,Tahuna,0,,,,,,,,0,2022-03-18T02:36:35+00:00
347152,ID-0189,heliport,"Takengon Indonesian National Police Heliport",4.624121,96.843241,4158,AS,Indonesia,ID,Aceh,ID-AC,AC,Takengon,0,,,,,,,,0,2021-08-20T17:16:15+00:00
593374,ID-0314,heliport,"Lombok Lodge Heliport",-8.36127,116.12436,23,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Tanjung, Lombok Utara",0,,,,,,,,0,2025-02-21T22:11:40+00:00
593349,ID-0312,heliport,"Joyo's Heliport",-8.73018,114.35113,17,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Tegaldlimo, Banyuwangi",0,,,,,,,,0,2025-02-21T11:42:07+00:00
535832,ID-0301,heliport,"South Bangka Police Station Heliport",-2.96808,106.47341,,AS,Indonesia,ID,"Bangka Belitung",ID-BB,BB,Toboali,0,,,,,,,,0,2024-07-02T14:54:57+00:00
356381,ID-0236,heliport,"Tongas Heliport",-7.75999,113.10563,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Tongas,0,,,,,,,,0,2022-08-29T09:52:49+00:00
593343,ID-0309,heliport,"Taro Elephant Safari Park Heliport",-8.39278,115.28513,1975,AS,Indonesia,ID,Bali,ID-BA,BA,"Ubud, Gianyar",0,,,,,,,,0,2025-02-21T10:25:22+00:00
354547,ID-0232,closed,"Yeimu Airstrip",-4.551057,139.336805,2400,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Yeimu,0,,,,,,,,0,2022-10-02T15:56:40+00:00
